# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at ASRC from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: ASRC_1h_merge_20230701_to_20230731_v20240304.txt
# Data processed on 2024/03/04
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,CO_ppb,CO_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2,ch4.co.Slope,ch4.co.Slope.95.Uncertainty,ch4.co.Intercept,ch4.co.Intercept.95.Uncertainty,ch4.co.r2,co.co2.Slope,co.co2.Slope.95.Uncertainty,co.co2.Intercept,co.co2.Intercept.95.Uncertainty,co.co2.r2
2023-08-20 15:00:00,2347.72,189.68,420.93,5.64,269.3,32.09,13.62,3283,17.3152,2.9936,-4940.7,1260.19,0.265,3.7391,0.4758,1340.76,129.04,0.4,2.5307,0.5292,-795.95,222.76,0.198
2023-08-20 16:00:00,2123.15,26.5,414.5,3.85,260.14,49.32,13.55,3229,3.8316,0.5954,534.97,246.82,0.309,0.3674,0.0408,2027.57,10.79,0.467,4.3436,1.2541,-1540.26,519.84,0.115
2023-08-20 17:00:00,2102.61,12.32,412.22,2.06,250.41,12.23,12.6,3245,4.3168,0.4323,323.15,178.19,0.519,0.76,0.0688,1912.29,17.24,0.569,4.4097,0.415,-1567.34,171.05,0.55
2023-08-20 18:00:00,2116.61,20.26,413.32,2.66,246.67,9.14,12.89,3228,3.9078,0.6806,501.44,281.29,0.263,1.275,0.1884,1802.12,46.51,0.331,1.8291,0.3029,-509.32,125.2,0.283
2023-08-20 19:00:00,2084.03,10.5,408.74,2.31,239.38,13.95,11.96,3206,2.9828,0.3561,864.82,145.55,0.431,0.4944,0.0591,1965.68,14.16,0.431,3.3542,0.5209,-1131.62,212.94,0.309
2023-08-20 20:00:00,2102.43,15.36,409.36,2.82,254.34,26.52,13.36,3234,1.8727,0.5319,1335.81,217.73,0.118,0.3298,0.0495,2018.56,12.65,0.324,3.3221,0.915,-1105.58,374.55,0.125
2023-08-20 21:00:00,2099.01,10.65,408.77,1.78,261.15,18.74,13.47,3219,2.9483,0.5424,893.81,221.71,0.242,0.3069,0.0497,2018.87,13.01,0.292,5.0885,0.9603,-1818.9,392.57,0.233
2023-08-20 22:00:00,2079.35,8.34,405.55,1.02,247.6,7.56,13.39,3205,4.1564,0.7322,393.74,296.95,0.258,0.8252,0.076,1875.03,18.83,0.56,4.9687,0.5725,-1767.42,232.18,0.449
2023-08-20 23:00:00,2083.85,13.13,404.39,2.06,257.68,14.2,14.24,3208,0.1142,0.6637,2037.66,268.39,0,0.6346,0.0698,1920.31,18.02,0.472,0.79,0.7136,-61.8,288.58,0.013
2023-08-21 00:00:00,2128.69,26.39,402.61,1.65,274.53,13.81,15.63,3215,10.9513,1.2117,-2280.4,487.86,0.469,1.2226,0.1526,1793.06,41.95,0.409,6.5243,0.5453,-2352.22,219.53,0.607
2023-08-21 01:00:00,2213.69,42.43,407.08,3.3,296.48,15.69,15.45,3241,7.9764,1.0484,-1033.29,426.78,0.384,1.9695,0.1923,1629.77,57.08,0.531,3.8341,0.2928,-1264.27,119.2,0.649
2023-08-21 02:00:00,2213.58,19.83,413.31,3.26,336.92,21.1,15.91,3216,-0.3123,0.6321,2342.68,261.25,0.003,-0.1908,0.0956,2277.88,32.29,0.041,6.1628,0.208,-2210.2,85.96,0.905
2023-08-21 03:00:00,2236.74,54.67,415.8,2.39,365.94,16.12,16.33,2575,14.1402,2.0927,-3642.82,870.16,0.381,2.0314,0.3154,1493.36,115.54,0.359,6.3092,0.2798,-2257.43,116.36,0.873
2023-08-21 04:00:00,2349.31,29.4,417.8,1.93,360.58,16.1,16.62,3215,9.026,1.2715,-1421.74,531.22,0.353,1.6689,0.0772,1747.53,27.86,0.835,5.8262,0.6177,-2073.62,258.06,0.49
2023-08-21 05:00:00,2342.96,28.06,420.52,2.38,354.68,11.72,16.64,3201,5.1202,1.1065,189.82,465.3,0.188,0.9665,0.2277,2000.15,80.79,0.163,4.4381,0.2241,-1511.65,94.24,0.809
2023-08-21 06:00:00,2588.99,80.51,422.49,1.3,360.38,6.71,16.62,3213,19.5062,6.11,-5652.16,2581.41,0.099,2.0921,1.2285,1835.03,442.79,0.03,4.1828,0.3141,-1406.82,132.69,0.657
2023-08-21 07:00:00,2531.25,61.25,426.26,4.29,371.98,46.96,16.64,3204,-5.8528,1.352,5026.06,576.35,0.168,-0.048,0.1355,2549.1,50.79,0.001,5.3702,0.9902,-1917.09,422.1,0.241
2023-08-21 08:00:00,2393.43,25.06,433.74,2.9,372.56,33.8,16.87,3211,7.259,0.4851,-755.11,210.4,0.708,0.3486,0.068,2263.57,25.44,0.221,4.5635,1.1129,-1606.84,482.72,0.154
2023-08-21 09:00:00,2509.09,75.52,441.74,3.9,363,12.64,17.13,3234,16.5534,1.0462,-4803.26,462.15,0.73,4.6578,0.3886,818.31,141.16,0.608,2.2116,0.2466,-613.96,108.94,0.465
2023-08-21 10:00:00,2408.65,74.25,440.77,3.78,356.3,55.25,17.07,3197,10.8748,1.7002,-2384.66,749.42,0.307,0.3729,0.1342,2275.8,48.38,0.077,6.0585,1.3825,-2314.14,609.4,0.172
2023-08-21 11:00:00,2354.48,31.16,442.34,3.57,363.39,30.57,17.3,3217,7.2315,0.5064,-844.31,224,0.688,0.5,0.0923,2172.8,33.67,0.241,4.0594,0.7826,-1432.26,346.2,0.225
2023-08-21 12:00:00,2407.95,22.44,451.82,3.6,419.45,18.31,17.35,3208,5.0751,0.3763,114.92,170.02,0.663,-0.0052,0.1273,2410.14,53.47,0,0.5973,0.5252,149.6,237.3,0.014
2023-08-21 13:00:00,2442.4,108.9,448.71,4.7,441.31,34.87,17.26,3233,10.1496,2.1633,-2111.8,970.74,0.192,1.4536,0.2874,1800.9,127.21,0.217,3.1324,0.6984,-964.23,313.39,0.179
2023-08-21 14:00:00,2595.68,98.42,447.62,8.07,434.37,27.29,17.49,3232,6.358,1.0818,-250.29,484.32,0.272,2.861,0.2282,1352.95,99.32,0.629,2.1462,0.2717,-526.34,121.62,0.403
2023-08-21 15:00:00,2340.61,92.32,438.63,10.03,436.02,33.45,17.63,3211,4.2458,0.8488,478.27,372.43,0.213,2.2629,0.1642,1353.92,71.82,0.672,1.5709,0.3058,-253.03,134.15,0.222
2023-08-21 16:00:00,2246.99,42.33,425.21,9.3,399.62,18.75,18,3192,1.774,0.4356,1492.67,185.29,0.152,1.4969,0.1757,1648.8,70.3,0.439,1.2024,0.1681,-111.63,71.51,0.356
2023-08-21 17:00:00,2184.36,45.38,407.77,8.26,357.87,26.74,18.58,3142,3.0383,0.4757,945.44,194,0.306,1.1394,0.1307,1776.61,46.91,0.451,1.9399,0.2694,-433.17,109.86,0.359
2023-08-21 18:00:00,2157.2,43.17,409.21,8.07,344.65,18.45,18.7,3169,2.322,0.5011,1207.01,205.09,0.188,1.4781,0.1885,1647.77,65.06,0.399,1.4038,0.1877,-229.81,76.81,0.377
2023-08-21 19:00:00,2142.61,12.65,407.41,8.14,346.97,15.02,19.19,3186,0.7935,0.1389,1819.31,56.61,0.261,0.6672,0.0534,1911.11,18.56,0.627,1.3229,0.1337,-191.97,54.49,0.514
2023-08-21 20:00:00,2203.9,84.09,405.07,4.64,313.6,17.99,19.27,3194,6.3351,1.764,-362.26,714.58,0.122,1.5263,0.4593,1725.25,144.28,0.107,1.4569,0.3732,-276.55,151.17,0.141
2023-08-21 21:00:00,2242.41,89.36,412.2,6.87,323.09,24.88,19.22,3217,6.2761,1.1838,-344.6,488.03,0.233,1.4472,0.3417,1774.82,110.73,0.162,1.7491,0.3294,-397.91,135.81,0.233
2023-08-21 22:00:00,2206.62,85.31,412.95,6.07,320.58,33.64,18.85,3218,6.3365,1.3032,-410.06,538.23,0.203,1.1668,0.234,1832.57,75.44,0.212,2.7858,0.4977,-829.82,205.54,0.253
2023-08-21 23:00:00,2181.72,69.03,413.1,6.37,324.82,17.95,18.96,3221,4.2737,1.0355,416.26,427.84,0.155,0.3979,0.3975,2052.48,129.31,0.011,1.7261,0.2317,-388.25,95.73,0.375
2023-08-22 00:00:00,2305.76,119.8,420.52,9.43,363.46,32.78,18.97,3228,3.4496,1.2711,855.11,534.67,0.074,2.6499,0.2616,1342.61,95.45,0.526,1.7662,0.3113,-379.26,130.95,0.258
2023-08-22 01:00:00,2285.42,101.61,424.03,10.98,382.69,33.6,19.08,3230,3.5773,0.8863,768.54,375.93,0.149,1.1332,0.291,1851.77,111.8,0.14,1.9777,0.2425,-455.94,102.87,0.417
2023-08-22 02:00:00,2316.64,85.36,421.1,7.96,364.38,24.75,19.09,3226,3.4939,1.0542,845.36,444.01,0.106,0.6044,0.353,2096.41,128.92,0.031,1.1011,0.3023,-99.27,127.32,0.125
2023-08-22 03:00:00,2338.15,140.46,424.12,7.41,362.37,35.31,18.82,2567,4.8594,2.1278,277.17,902.58,0.066,1.5965,0.4233,1759.62,154.11,0.161,2.029,0.5007,-498.16,212.39,0.181
2023-08-22 04:00:00,2229.28,82.3,425.92,8.16,348.93,19.65,18.76,3225,4.419,0.9424,347.17,401.48,0.192,3.1277,0.2897,1137.93,101.24,0.557,1.0861,0.2233,-113.67,95.15,0.203
2023-08-22 05:00:00,2154.07,12.55,423.4,3.67,342.27,15.31,19.08,3214,1.2815,0.3295,1611.48,139.53,0.14,0.7558,0.033,1895.38,11.3,0.85,1.7025,0.3959,-378.58,167.61,0.167
2023-08-22 06:00:00,2131.58,13.02,424.22,3.08,306.69,14.69,19.18,3209,0.9084,0.4295,1746.21,182.19,0.046,0.8594,0.0227,1868.02,6.96,0.939,0.8286,0.4884,-44.83,207.2,0.03
2023-08-22 07:00:00,2098.12,7.07,421.68,3.36,271.36,8.72,18.41,3182,0.8486,0.2,1740.29,84.35,0.163,0.675,0.0466,1914.96,12.66,0.694,0.5354,0.2639,45.58,111.3,0.043
2023-08-22 08:00:00,2087.06,6.28,420.91,3.27,258.29,6.15,18.07,3204,1.3179,0.1453,1532.36,61.15,0.471,0.8386,0.0607,1870.45,15.68,0.673,1.1368,0.1556,-220.2,65.5,0.366
2023-08-22 09:00:00,2071.63,5.51,417.12,3.2,248.5,4.19,17.35,3233,1.0975,0.1379,1613.84,57.52,0.406,0.9282,0.097,1840.97,24.11,0.497,0.7318,0.1127,-56.74,47.01,0.313
2023-08-22 10:00:00,2076.83,5.03,422.18,4.01,257.25,26.47,16.87,3237,0.817,0.099,1731.9,41.78,0.424,0.0623,0.0187,2060.81,4.83,0.107,1.1553,0.6754,-230.49,285.14,0.031
2023-08-22 11:00:00,2068.1,4.5,420.03,2.96,248.93,5.59,16.31,3242,0.8107,0.1336,1727.58,56.13,0.285,0.6195,0.0536,1913.89,13.34,0.591,0.814,0.1769,-92.97,74.28,0.186
2023-08-22 12:00:00,2074.71,6.36,420.42,2.87,258.19,5.67,15.86,3243,1.3922,0.1792,1489.39,75.35,0.395,0.6136,0.0977,1916.3,25.23,0.299,1.0393,0.1744,-178.77,73.34,0.277
2023-08-22 13:00:00,2068.27,3.5,417.62,3.36,265.4,12.39,14.54,3251,0.6797,0.0821,1784.42,34.29,0.425,0.1431,0.0253,2030.29,6.73,0.256,2.1025,0.3147,-612.63,131.44,0.325
2023-08-22 14:00:00,2065.03,3.83,414.09,1.85,257.44,7.33,12.93,3254,1.3369,0.1649,1511.44,68.27,0.415,0.2857,0.0455,1991.48,11.71,0.299,2.0021,0.3563,-571.61,147.53,0.254
2023-08-22 15:00:00,2061.47,3.4,413.76,2.81,262.6,9.15,13.2,3260,0.8337,0.0914,1716.51,37.8,0.474,0.1957,0.0329,2010.08,8.64,0.277,1.5936,0.2953,-396.77,122.2,0.239
2023-08-22 16:00:00,2055.44,4.95,413,3.41,259.51,8.6,13.19,3250,0.8071,0.1254,1722.12,51.77,0.309,0.4619,0.0357,1935.58,9.26,0.644,1.3251,0.223,-287.75,92.11,0.276
2023-08-22 17:00:00,2048.35,4.7,412.09,3.8,255.47,12.73,12.94,3234,0.88,0.0904,1685.74,37.24,0.506,0.2908,0.0237,1974.07,6.05,0.62,2.1787,0.2644,-642.34,108.96,0.423
2023-08-22 18:00:00,2044.64,4.92,409.19,4.01,245.52,7.55,12.94,3210,0.91,0.0857,1672.28,35.08,0.549,0.489,0.0448,1924.57,11,0.563,1.3922,0.1321,-324.14,54.04,0.546
2023-08-22 19:00:00,2046.1,4.9,407.97,3.54,246.71,10.29,13.08,3218,0.8959,0.1098,1680.59,44.81,0.418,0.3478,0.0338,1960.29,8.36,0.533,1.9311,0.226,-541.11,92.2,0.441
2023-08-22 20:00:00,2049.85,5.45,409.24,4.31,244.02,8.97,13.16,3191,0.7065,0.109,1760.74,44.61,0.312,0.4659,0.0405,1936.15,9.89,0.588,1.5274,0.147,-381.04,60.15,0.538
2023-08-22 21:00:00,2055.12,4.31,409.56,4.13,244.69,9.37,13.16,3181,0.6744,0.0828,1778.93,33.93,0.417,0.33,0.0333,1974.37,8.14,0.516,1.4443,0.1822,-346.83,74.63,0.404
2023-08-22 22:00:00,2056.02,4.68,408.42,4.3,241.48,10.93,13.31,3170,0.745,0.0824,1751.75,33.67,0.469,0.343,0.0267,1973.18,6.44,0.641,1.5415,0.2099,-388.09,85.73,0.368
2023-08-22 23:00:00,2067.52,9.83,410.5,5.2,238.21,14.75,13.74,3161,1.2771,0.1448,1543.25,59.43,0.457,0.5234,0.0429,1942.84,10.25,0.616,1.6165,0.242,-425.37,99.34,0.325
2023-08-23 00:00:00,2075.2,6.53,414.57,4.16,243.23,13.41,13.8,3180,0.7192,0.1449,1777.05,60.07,0.21,0.3381,0.0364,1992.96,8.87,0.482,1.2209,0.3099,-262.92,128.46,0.144
2023-08-23 01:00:00,2080.71,6.58,415.6,5.93,245.29,9.69,13.77,3208,0.7623,0.0837,1763.9,34.79,0.472,0.5953,0.0339,1934.7,8.32,0.768,1.1344,0.1221,-226.17,50.75,0.482
2023-08-23 02:00:00,2083.06,8.8,419.61,6.24,256.25,23.28,13.08,3205,0.6535,0.13,1808.87,54.57,0.214,0.2905,0.0251,2008.64,6.47,0.59,1.1491,0.3693,-225.95,154.97,0.095
2023-08-23 03:00:00,2083.87,8.29,421.83,6.61,251.99,19.63,13.14,2581,0.863,0.1057,1719.84,44.6,0.474,0.2023,0.0431,2032.89,10.88,0.229,0.9595,0.3265,-152.77,137.76,0.104
2023-08-23 04:00:00,2085.3,10.41,424.79,8,251.7,16.7,13.29,3227,0.8964,0.0981,1704.53,41.66,0.474,0.5835,0.0228,1938.42,5.75,0.876,1.4185,0.1592,-350.86,67.62,0.462
2023-08-23 05:00:00,2121.96,26.72,432.35,8.56,286.72,25.06,13.71,3259,1.3035,0.2947,1558.4,127.44,0.174,0.9507,0.0501,1849.38,14.42,0.795,0.7622,0.2938,-42.84,127.04,0.068
2023-08-23 06:00:00,2132.49,13.96,428.59,5.95,272.85,27.55,14.49,3240,1.0737,0.2169,1672.29,92.97,0.209,0.1701,0.0496,2086.07,13.6,0.113,2.8143,0.3824,-933.32,163.91,0.369
2023-08-23 07:00:00,2087.1,10.73,420.33,1.73,222.88,13.2,12.22,3273,6.0296,0.1449,-447.33,60.89,0.949,0.7587,0.0303,1918.01,6.75,0.872,6.9974,0.3125,-2718.33,131.35,0.844
2023-08-23 08:00:00,2078.78,4.77,420.84,0.74,205.8,5.44,10.86,3277,4.9643,0.4211,-10.39,177.22,0.6,0.4103,0.0805,1994.33,16.57,0.219,1.3421,0.7471,-359.01,314.41,0.034
2023-08-23 09:00:00,2068.49,4.17,420.92,0.66,199.02,6.94,9.97,3262,5.4889,0.3213,-241.93,135.23,0.759,0.4079,0.0459,1987.3,9.15,0.46,6.2064,0.8768,-2413.41,369.06,0.351
2023-08-23 10:00:00,2072.78,3.83,423.16,1.41,211.13,11,10.4,3263,1.4271,0.2409,1468.89,101.93,0.275,0.2553,0.0246,2018.88,5.2,0.538,1.6763,0.794,-498.22,335.99,0.046
2023-08-23 11:00:00,2078.18,6.28,426.81,1.8,221.33,15.11,10.59,3244,3.1995,0.143,712.59,61.02,0.844,0.3556,0.0223,1999.49,4.95,0.732,7.9717,0.2696,-3181.07,115.06,0.904
2023-08-23 12:00:00,2095.92,9.65,430.94,2.1,268.6,21.8,10.67,3274,3.955,0.2427,391.57,104.61,0.741,0.3565,0.0273,2000.18,7.36,0.648,8.3632,0.6378,-3335.44,274.84,0.65
2023-08-23 13:00:00,2088.89,10.38,424.96,2.27,250.04,18.8,10.63,3288,3.7535,0.2708,493.79,115.08,0.675,0.3417,0.0451,2003.46,11.3,0.383,5.3321,0.6577,-2015.88,279.52,0.415
2023-08-23 14:00:00,2085.55,8.21,423.18,1.58,252.14,18.94,11.03,3263,3.5656,0.3932,576.68,166.4,0.47,0.278,0.0346,2015.44,8.74,0.411,8.7164,0.8563,-3436.46,362.38,0.528
2023-08-23 15:00:00,2082.96,8.57,419.55,1.63,246.61,12.79,11.38,3256,3.4176,0.4147,649.09,173.97,0.423,0.5421,0.041,1949.27,10.12,0.654,4.9584,0.6308,-1833.66,264.65,0.4
2023-08-23 16:00:00,2064.99,7.39,413.98,1.56,220.67,13.9,11.33,3260,3.8947,0.2803,452.68,116.03,0.676,0.4574,0.0281,1964.06,6.22,0.74,6.7061,0.6102,-2555.5,252.62,0.566
2023-08-23 17:00:00,2055.06,5.7,412.12,0.67,206.92,10.57,10.47,3249,6.3192,0.5899,-549.2,243.1,0.554,0.4432,0.032,1963.36,6.62,0.675,12.1088,1.0464,-4783.28,431.22,0.591
2023-08-23 18:00:00,2051.25,9.62,412.3,0.76,205.92,14.03,9.64,3279,7.8314,1.0296,-1177.62,424.52,0.385,0.4767,0.0512,1953.08,10.56,0.484,11.4432,1.5012,-4512.11,618.93,0.386
2023-08-23 19:00:00,2038.28,8.38,412.12,1.18,200.81,16.65,8.66,3245,4.8294,0.5441,47.96,224.26,0.46,0.4427,0.0248,1949.37,5,0.775,10.9944,0.9274,-4330.27,382.21,0.603
2023-08-23 20:00:00,2037.24,5.1,412.71,0.91,203.49,9.76,8.55,3273,4.052,0.4059,364.93,167.53,0.518,0.3516,0.0402,1965.69,8.2,0.452,9.1638,0.5861,-3578.55,241.9,0.725
2023-08-23 21:00:00,2037.84,8.56,413.84,1.48,204.81,13.85,7.97,3268,4.5256,0.3709,164.98,153.51,0.617,0.3906,0.0498,1957.84,10.22,0.399,5.0136,0.8173,-1870.01,338.24,0.289
2023-08-23 22:00:00,2079.68,27.04,421.81,2.43,236.08,32.11,11.75,3248,0.3424,1.1582,1935.24,488.57,0.001,0.6476,0.056,1926.8,13.33,0.591,1.7764,1.3637,-513.24,575.22,0.018
2023-08-23 23:00:00,2095.44,9.36,422.23,1.54,262.64,13.86,14.79,3249,5.2422,0.3194,-117.99,134.88,0.744,0.5554,0.04,1949.57,10.52,0.675,7.2393,0.5544,-2794.04,234.1,0.648
2023-08-24 00:00:00,2122.62,32.15,424.27,1.94,277.41,16.64,15.26,3264,7.8462,1.5194,-1206.32,644.65,0.224,1.2372,0.1542,1779.41,42.86,0.41,7.7593,0.3826,-3014.65,162.32,0.816
2023-08-24 01:00:00,2116.64,9.42,424.2,1.66,275.17,14.51,15.91,3251,4.0798,0.4079,386.01,173.05,0.519,0.4599,0.0475,1990.09,13.09,0.502,5.832,0.6744,-2198.78,286.1,0.446
2023-08-24 02:00:00,2088.6,13.01,419.25,2.38,242.38,16.59,16.02,3249,5.105,0.202,-51.69,84.69,0.873,0.6156,0.0505,1939.4,12.26,0.616,4.7694,0.5278,-1757.21,221.3,0.469
2023-08-24 03:00:00,2095.36,31.81,416.21,1.88,228.72,15.66,15.37,2613,3.9088,1.9083,468.47,794.28,0.054,1.3793,0.1733,1779.87,39.74,0.461,5.6548,0.7074,-2124.84,294.44,0.463
2023-08-24 04:00:00,2083.82,27.63,413.78,1.28,213.37,12.63,15.75,3257,9.7638,2.0093,-1956.21,831.42,0.203,1.3881,0.1756,1787.63,37.53,0.403,6.2155,0.8015,-2358.44,331.66,0.394
2023-08-24 05:00:00,2079.35,20.04,413.39,2.14,204.04,18.65,15.86,3275,5.5794,0.7816,-227.15,323.11,0.355,0.6616,0.088,1944.35,18.04,0.379,5.2219,0.7249,-1954.65,299.67,0.359
2023-08-24 06:00:00,2061.51,6.07,411.51,0.82,185.23,8.69,15.13,3244,6.7545,0.3234,-718.07,133.1,0.825,0.3449,0.0631,1997.64,11.71,0.244,6.082,0.9082,-2317.58,373.72,0.326
2023-08-24 07:00:00,2071.92,9.25,412.27,1.31,189.29,8.59,15.88,3277,5.9027,0.406,-361.58,167.38,0.695,0.8192,0.0726,1916.86,13.76,0.579,4.0655,0.5371,-1486.81,221.42,0.382
2023-08-24 08:00:00,2091.51,12,413.73,1.22,197.82,7.55,16.4,3260,7.4384,0.674,-985.96,278.86,0.568,0.7812,0.1438,1936.98,28.46,0.242,2.4748,0.5922,-826.07,245,0.159
2023-08-24 09:00:00,2070.6,11.4,411.53,1.05,191.99,12.45,16.45,3237,9.8124,0.4783,-1967.57,196.84,0.82,0.3308,0.0887,2007.08,17.06,0.131,3.6552,1.1711,-1312.25,481.94,0.095
2023-08-24 10:00:00,2101.27,29.8,413.25,1.26,193.67,7.93,16.52,3258,12.0709,2.1053,-2887,870.01,0.262,2.2679,0.3116,1662.05,60.4,0.364,4.4573,0.4587,-1648.3,189.54,0.505
2023-08-24 11:00:00,2113.24,45.06,415.55,1.91,209.71,11.68,16.61,3262,19.6556,1.3664,-6054.6,567.8,0.691,2.7269,0.2837,1541.39,59.58,0.5,5.3228,0.3159,-2002.16,131.25,0.754
2023-08-24 12:00:00,2180.84,76.93,418.88,2.8,227.8,14.6,16.66,3249,17.8743,2.1634,-5306.36,906.23,0.424,2.5921,0.4769,1590.38,108.86,0.242,4.5303,0.2666,-1669.85,111.67,0.757
2023-08-24 13:00:00,2094.13,35.85,416.8,1.9,225.01,16.65,16.54,3227,13.7957,1.3379,-3655.87,557.64,0.535,1.635,0.1456,1726.25,32.85,0.577,7.9529,0.3826,-3089.75,159.47,0.824
2023-08-24 14:00:00,2080.65,18.66,414.87,2,216.46,13.53,16.51,3268,5.8719,0.7523,-355.45,312.1,0.397,0.5491,0.1315,1961.79,28.52,0.158,4.2621,0.545,-1551.79,226.11,0.398
2023-08-24 15:00:00,2084.46,29.42,413.8,1.28,211.29,12.62,16.75,3228,4.0187,2.3493,421.52,972.16,0.031,1.2725,0.203,1815.61,42.97,0.298,7.9679,0.6015,-3085.88,248.89,0.655
2023-08-24 16:00:00,2067.17,10.95,413.9,1.54,212.26,13.35,17.05,3240,6.0105,0.391,-420.57,161.83,0.719,0.6141,0.0565,1936.82,12.02,0.56,6.7145,0.5658,-2566.86,234.19,0.603
2023-08-24 17:00:00,2062.27,9.9,413.34,1.34,208.4,14.19,17.22,3227,7.0182,0.245,-838.59,101.28,0.899,0.6012,0.0367,1936.97,7.67,0.744,8.7552,0.6245,-3410.42,258.14,0.68
2023-08-24 18:00:00,2100.08,31.57,417.06,2.52,240.29,20.11,17.18,3225,10.0244,0.7813,-2080.66,325.86,0.64,1.0301,0.1232,1852.55,29.7,0.43,6.8629,0.4231,-2621.94,176.44,0.74
2023-08-24 19:00:00,2076.44,17.43,415.33,1.79,230.11,14.53,17,3234,7.7266,0.6156,-1132.69,255.68,0.63,0.9676,0.0737,1853.79,16.99,0.651,7.5855,0.2999,-2920.42,124.55,0.874
2023-08-24 20:00:00,2081.23,30.62,415.65,3.07,233.58,19.29,17.15,3236,7.7662,0.6504,-1146.83,270.34,0.606,1.0097,0.1272,1845.39,29.82,0.405,5.0668,0.3865,-1872.45,160.67,0.65
2023-08-24 21:00:00,2113.53,22.15,425.39,2.5,273.91,24.43,17.32,3250,3.9533,0.8239,431.84,350.47,0.199,0.5655,0.0736,1958.64,20.25,0.389,4.7701,0.8863,-1755.24,377.05,0.238
2023-08-24 22:00:00,2124.33,22.05,428.96,5.55,299.65,46.51,17.4,3256,3.0197,0.2684,829.01,115.16,0.578,0.2987,0.0383,2034.84,11.61,0.397,2.9255,0.8162,-955.25,350.14,0.122
2023-08-24 23:00:00,2166.36,66.95,431.72,3.04,325.5,26.73,17.6,3254,-1.2496,2.2886,2705.83,988.08,0.003,1.4566,0.2118,1692.25,69.17,0.338,3.5311,0.8384,-1198.94,361.98,0.161
2023-08-25 00:00:00,2135.85,32.59,431.73,3.75,309.56,40.3,17.68,3267,5.273,0.7174,-140.68,309.74,0.369,0.5593,0.0607,1962.72,18.95,0.478,9.5299,0.5148,-3804.8,222.25,0.787
2023-08-25 01:00:00,2112.08,19.3,429.71,3.26,260.73,29.99,17.58,3242,4.613,0.3837,129.8,164.9,0.609,0.5495,0.0348,1968.81,9.12,0.729,6.6818,0.6544,-2610.55,281.22,0.529
2023-08-25 02:00:00,2102.03,18.16,424.47,3.51,242.17,20.52,17.57,3232,4.4221,0.2784,224.97,118.16,0.732,0.6687,0.0603,1940.1,14.64,0.571,3.5153,0.485,-1249.95,205.86,0.362
2023-08-25 03:00:00,2080.48,15.51,420.51,1.95,227.07,20.51,17.55,2586,7.3073,0.3644,-992.34,153.24,0.844,0.6459,0.0457,1933.83,10.42,0.729,8.8909,0.6524,-3511.66,274.33,0.715
2023-08-25 04:00:00,2076.64,7.98,420.23,1.47,208.06,14.13,17.71,3230,4.644,0.2949,125.14,123.91,0.728,0.402,0.0412,1993,8.6,0.506,5.3026,0.836,-2020.23,351.3,0.303
2023-08-25 05:00:00,2079.28,13.76,418.51,2.47,201.38,15.1,17.99,3222,4.8122,0.29,65.33,121.37,0.748,0.7403,0.0553,1930.21,11.16,0.66,3.9981,0.4793,-1471.86,200.61,0.429
2023-08-25 06:00:00,2071.51,7.6,418.74,1.58,182.84,8.62,18.28,3237,2.9311,0.3946,844.13,165.26,0.373,0.4517,0.0787,1988.92,14.4,0.262,0.2706,0.5648,69.54,236.51,0.002
2023-08-25 07:00:00,2073.59,10.65,422.01,2.77,187.22,8.49,18.49,3187,1.5809,0.3648,1406.42,153.94,0.169,0.9161,0.0892,1902.07,16.72,0.533,-0.2811,0.3174,305.83,133.93,0.008
2023-08-25 08:00:00,2076.19,10.39,424.68,1.49,184.83,9.16,18.52,3183,1.8673,0.6978,1283.2,296.36,0.072,0.7168,0.0915,1943.7,16.92,0.399,0.6771,0.6343,-102.72,269.39,0.012
2023-08-25 09:00:00,2078.67,7.03,423.68,1.6,182.35,4.8,18.46,3188,2.6354,0.3659,962.11,155.02,0.359,0.7775,0.129,1936.9,23.53,0.282,0.7553,0.3021,-137.65,128,0.063
2023-08-25 10:00:00,2087.84,9.58,423.12,1.97,187.22,12.63,18.28,3240,2.8393,0.411,886.48,173.91,0.34,0.4403,0.0642,2005.4,12.05,0.337,0.5002,0.665,-24.41,281.37,0.006
2023-08-25 11:00:00,2121.92,16.55,423.84,1.6,211.18,12.92,18.13,3201,8.2302,0.6507,-1366.39,275.8,0.633,0.9488,0.0895,1921.55,18.93,0.549,4.4133,0.7025,-1659.36,297.73,0.299
2023-08-25 12:00:00,2142,17.22,430.21,4.55,228.77,21.58,18.04,3257,2.5335,0.2925,1052.06,125.85,0.448,0.5924,0.0555,2006.48,12.76,0.551,3.9581,0.2723,-1474.08,117.14,0.695
2023-08-25 13:00:00,2121.32,15.8,432.97,5.27,245.85,15.36,18,3203,2.0694,0.2256,1225.32,97.71,0.476,0.7805,0.0696,1929.42,17.15,0.576,0.9508,0.2866,-165.8,124.08,0.106
