# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at LDEO from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: LDEO_1h_merge_20230701_to_20230731_v20240628.txt
# Data processed on 2024/06/28
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2
2023-07-29 14:00:00,2026.7,5.95,420.29,1.99,25.73,3030,2.2497,0.2037,1081.15,85.6,0.569
2023-07-29 15:00:00,2016.31,10.45,417.98,2.1,25.31,3031,3.9662,0.3127,358.5,130.7,0.635
2023-07-29 16:00:00,2015.34,5,415.18,1.47,26.05,3025,0.2789,0.3515,1899.57,145.93,0.007
2023-07-29 17:00:00,2012.32,4.66,408.83,2.43,25.99,3028,0.6909,0.1859,1729.86,76,0.13
2023-07-29 18:00:00,2011.95,4.67,404.85,1.53,25.94,3029,-0.759,0.3073,2319.23,124.42,0.062
2023-07-29 19:00:00,2020.57,3.32,404.73,1.49,25.32,3038,0.8059,0.2159,1694.41,87.36,0.131
2023-07-29 20:00:00,2015.02,5.4,401.91,1.25,25.69,3047,0.718,0.4435,1726.44,178.24,0.028
2023-07-29 21:00:00,1998.21,6.58,400.59,0.95,25.83,3014,3.0402,0.644,780.34,257.97,0.194
2023-07-29 22:00:00,1985.36,6.84,400.3,0.87,26.18,3031,2.8475,0.7648,845.52,306.13,0.13
2023-07-29 23:00:00,1991.43,3.54,403.38,1.84,25.96,3029,0.4919,0.1933,1793.01,77.96,0.065
2023-07-30 00:00:00,1975.43,16.67,407.14,1.78,24.79,3022,0.0823,0.9708,1941.93,395.27,0
2023-07-30 01:00:00,1976.32,5.49,411.66,1.14,22.5,3029,2.26,0.4415,1045.97,181.75,0.22
2023-07-30 02:00:00,1979.47,7.92,410.93,2.46,23.17,3025,-0.4085,0.3322,2147.31,136.5,0.016
2023-07-30 03:00:00,1965.45,3.41,408.13,1.26,21.27,3037,0.5941,0.2739,1722.98,111.78,0.048
2023-07-30 04:00:00,1963.49,3.11,410.44,1.3,20.15,3030,0.9155,0.2304,1587.71,94.56,0.146
2023-07-30 05:00:00,1956.9,4.6,409.75,0.68,19.34,3027,5.3043,0.4408,-216.54,180.61,0.61
2023-07-30 06:00:00,1955.52,5.24,410.3,1.94,18.73,3034,2.5835,0.0825,895.52,33.83,0.914
2023-07-30 07:00:00,1970.8,2.72,413.59,0.72,17.14,3029,-0.9565,0.3766,2366.39,155.78,0.065
2023-07-30 08:00:00,1978.38,6.75,417.32,1.63,16.51,3025,2.8796,0.3114,776.65,129.94,0.48
2023-07-30 09:00:00,2007.76,10.27,418.34,1.26,16.79,3027,4.448,0.7124,147.01,298.04,0.296
2023-07-30 10:00:00,2002.92,4.77,415.39,0.57,17.08,2630,2.5689,0.89,935.8,369.71,0.094
2023-07-30 11:00:00,1990.48,1.71,410.89,2.13,16.17,3042,0.6131,0.0535,1738.55,22,0.586
2023-07-30 12:00:00,1991.57,2.34,406.85,0.53,15.51,3029,-2.7558,0.3547,3112.77,144.31,0.395
2023-07-30 13:00:00,2003.1,5.11,406.88,1.09,14.56,3033,2.3281,0.4236,1055.87,172.36,0.246
2023-07-30 14:00:00,1994.34,3.24,402.59,0.91,13.29,3033,-0.9126,0.3583,2361.73,144.26,0.065
2023-07-30 15:00:00,1992.36,3.33,400.05,0.89,12.76,3025,-0.5185,0.3852,2199.79,154.09,0.019
2023-07-30 16:00:00,1992,3,398.29,1.16,12.91,3024,0.0295,0.2689,1980.25,107.12,0
2023-07-30 17:00:00,1992.51,3.65,394.6,1.4,13.36,3014,-1.712,0.2057,2668.07,81.17,0.428
2023-07-30 18:00:00,1999.25,2.82,393.39,1,14.21,3029,-1.2795,0.2592,2502.59,101.98,0.208
2023-07-30 19:00:00,1999.81,3.07,393,0.75,14.34,3033,-0.9026,0.4132,2354.54,162.37,0.049
2023-07-30 20:00:00,1994.9,3.27,392.56,0.97,14.42,3022,-1.6451,0.3042,2640.7,119.4,0.24
2023-07-30 21:00:00,1990.4,2.17,394.36,1.04,13.18,3018,-1.0504,0.188,2404.64,74.16,0.252
2023-07-30 22:00:00,1990.39,2.16,395.37,0.8,12.69,3029,-1.1064,0.2553,2427.84,100.95,0.169
2023-07-30 23:00:00,1988.97,2.02,396.12,0.47,12.49,3023,-0.3097,0.4509,2111.65,178.61,0.005
2023-07-31 00:00:00,1984.75,1.97,397.26,0.45,12.32,3028,0.3527,0.4507,1844.65,179.05,0.007
2023-07-31 01:00:00,1995.96,4.55,398.86,0.61,12.41,3030,1.9664,0.7434,1211.65,296.5,0.07
2023-07-31 02:00:00,2004.3,3.97,400.85,1.15,12.61,3035,3.2165,0.1283,714.96,51.41,0.872
2023-07-31 03:00:00,2004.71,3.04,404.5,1.32,12.88,3030,-1.1018,0.2099,2450.37,84.89,0.229
2023-07-31 04:00:00,1997.14,2.89,405.01,1.18,12.28,3028,2.2355,0.1029,1091.72,41.68,0.836
2023-07-31 05:00:00,2014.17,6.47,409.55,2,13.14,3047,1.0439,0.318,1586.66,130.23,0.104
2023-07-31 06:00:00,2022.89,9.42,414.02,1.79,14.07,3027,3.5372,0.404,558.42,167.26,0.453
2023-07-31 07:00:00,2024.98,4.67,419.01,1.66,14.44,3043,0.1659,0.2926,1955.48,122.6,0.003
2023-07-31 08:00:00,2038.03,3.04,421.85,1.74,15.55,3042,0.7897,0.1626,1704.89,68.61,0.203
2023-07-31 09:00:00,2047.77,28.4,421.37,7.45,14.77,3036,3.7321,0.0799,475.17,33.66,0.959
2023-07-31 10:00:00,2093.02,49.88,436.12,14.01,13.7,2632,3.5253,0.0555,555.57,24.2,0.98
2023-07-31 11:00:00,2080.27,13.26,431.5,6.11,14.85,3031,2.0109,0.0852,1212.59,36.78,0.857
2023-07-31 12:00:00,2087.81,18.06,440.08,3.39,17.87,3033,4.5229,0.2933,97.37,129.08,0.72
2023-07-31 13:00:00,2076.26,23.76,429.82,4.12,17.78,3021,4.2846,0.4019,234.66,172.77,0.551
2023-07-31 14:00:00,2153.02,38.44,430.76,7.17,16.4,3025,5.054,0.1855,-24.04,79.94,0.889
2023-07-31 15:00:00,2052.87,22.4,408.29,5.04,15.13,3034,4.2586,0.1334,314.13,54.46,0.917
2023-07-31 16:00:00,2026.45,9.15,402.65,2.04,14.45,3019,4.1288,0.1813,364.01,73,0.849
2023-07-31 17:00:00,1993.25,9.56,393.76,2.85,13.77,3017,2.8719,0.1812,862.44,71.35,0.731
2023-07-31 18:00:00,1990.83,3.14,392.1,0.92,13.21,3020,-1.4282,0.3228,2550.82,126.58,0.175
2023-07-31 19:00:00,1999.29,3.16,392.23,1.18,13.65,3015,0.2745,0.2769,1891.62,108.59,0.011
2023-07-31 20:00:00,1995.08,5.02,392.26,1.3,14.13,3028,-0.3114,0.399,2117.25,156.53,0.007
2023-07-31 21:00:00,1994.24,4.16,393.03,1.13,14.23,3024,-1.0606,0.3655,2411.08,143.64,0.083
2023-07-31 22:00:00,1994.07,2.37,392.33,1,14.27,3022,0.0732,0.2463,1965.36,96.63,0.001
2023-07-31 23:00:00,2004.64,3.8,393.71,0.88,13.88,3019,2.1974,0.3844,1139.52,151.33,0.261
2023-08-01 00:00:00,1999.08,12.04,396.54,0.78,14.25,3022,-2.5941,1.5812,3027.77,627.01,0.028
2023-08-01 01:00:00,1986.66,2.79,398.33,0.87,15.03,3019,1.9621,0.2633,1205.09,104.88,0.374
2023-08-01 02:00:00,1985.65,1.11,401.2,0.97,14,3025,0.9521,0.0674,1603.67,27.03,0.683
2023-08-01 03:00:00,1986.38,1.37,402.76,0.39,13.6,3019,0.6335,0.362,1731.25,145.78,0.032
2023-08-01 04:00:00,1985.82,1.62,404.57,0.69,13.34,3031,0.6794,0.235,1710.96,95.08,0.083
2023-08-01 05:00:00,2019.14,22.44,415.24,4.36,13.7,3025,2.8776,0.4432,824.25,184.05,0.313
2023-08-01 06:00:00,1988.24,8.96,405.83,2.42,13.79,3035,3.0776,0.2148,739.26,87.17,0.689
2023-08-01 07:00:00,1997.36,4.4,408.42,1.27,14.34,3027,-0.7353,0.3509,2297.69,143.33,0.045
2023-08-01 08:00:00,2019.15,15.07,412.37,1.43,15.16,3039,9.8749,0.3878,-2052.95,159.92,0.875
2023-08-01 09:00:00,2010.39,16.69,411.76,2.52,15.33,3028,6.4433,0.1562,-642.73,64.3,0.948
2023-08-01 10:00:00,1991.87,0.89,410.15,0.92,14.37,2624,0.8351,0.0552,1649.37,22.63,0.741
2023-08-01 11:00:00,1992.48,1.74,411.02,0.92,14.37,3028,1.804,0.0612,1251.01,25.17,0.904
2023-08-01 12:00:00,1990.44,1.3,408.17,1.06,15.29,3040,0.8874,0.0883,1628.25,36.04,0.522
2023-08-01 13:00:00,1989.25,1.01,406.32,0.58,15.1,3031,0.3821,0.1767,1834.01,71.81,0.048
2023-08-01 14:00:00,1987.14,3.15,403.66,1.55,14.1,3034,1.3472,0.1583,1443.34,63.9,0.439
2023-08-01 15:00:00,1980.14,1.61,400.33,0.87,12.47,3028,0.5445,0.1843,1762.17,73.79,0.086
2023-08-01 16:00:00,1976.84,1.41,399.57,0.91,12.23,3027,0.0031,0.1605,1975.59,64.15,0
2023-08-01 17:00:00,1977.11,1.53,401.15,0.88,11.4,3019,0.7528,0.164,1675.12,65.77,0.185
2023-08-01 18:00:00,1977.44,1.28,400.81,0.79,11.71,3032,0.6748,0.1525,1706.96,61.12,0.175
2023-08-01 19:00:00,1976.32,0.99,399.35,1.01,11.5,3043,-0.0822,0.102,2009.14,40.72,0.007
2023-08-01 20:00:00,1978.66,3.77,397.07,1.08,12.39,3036,-0.7242,0.3559,2266.24,141.32,0.043
2023-08-01 21:00:00,1989.61,9.6,397,0.86,12.26,3031,0.1992,1.1643,1910.53,462.22,0
2023-08-01 22:00:00,1980.83,6.64,396.96,0.82,12.08,3026,3.1476,0.7755,731.36,307.83,0.151
2023-08-01 23:00:00,1974.98,1.46,397.09,0.68,11.77,3022,0.9304,0.2011,1605.54,79.87,0.188
2023-08-02 00:00:00,1975.35,2.34,398.46,0.68,11.19,3018,2.7161,0.2167,893.11,86.33,0.629
2023-08-02 01:00:00,1979.61,1.67,400.44,0.9,11.12,3037,-0.6318,0.1819,2232.62,72.86,0.115
2023-08-02 02:00:00,1979.11,1.03,403.67,0.79,12.15,3028,0.7319,0.1126,1683.65,45.46,0.313
2023-08-02 03:00:00,1979.1,1.68,404.19,1,12.12,3045,1.4384,0.0902,1397.71,36.45,0.733
2023-08-02 04:00:00,1979.77,1.08,406.46,2,12.28,3035,0.2809,0.0482,1865.6,19.61,0.268
2023-08-02 05:00:00,1983.55,0.8,411.4,0.88,12.61,3032,0.7065,0.0589,1692.88,24.24,0.608
2023-08-02 06:00:00,1994.82,7.73,415.74,2.38,12.72,3031,3.0896,0.104,710.37,43.26,0.905
2023-08-02 07:00:00,2001.47,0.88,420.58,0.95,13.69,3028,0.6059,0.0727,1746.63,30.59,0.429
2023-08-02 08:00:00,1999.39,4.62,421.85,1.02,14.28,3033,3.4511,0.3066,543.56,129.35,0.578
2023-08-02 09:00:00,1995.66,1.85,419.64,0.59,14.23,3024,1.7704,0.2696,1252.71,113.14,0.318
2023-08-02 10:00:00,2005.04,5.13,423.05,2.31,13.72,2630,2.1758,0.0493,1084.57,20.88,0.96
2023-08-02 11:00:00,2007.07,1.95,424.61,0.4,14.74,3025,3.6149,0.3335,472.14,141.6,0.559
2023-08-02 12:00:00,2001.68,1.51,423.69,0.66,16.93,3036,1.2613,0.1966,1467.27,83.3,0.308
2023-08-02 13:00:00,1994.05,3.49,414.98,3.37,15.3,3030,0.9608,0.0403,1595.35,16.74,0.86
2023-08-02 14:00:00,1987.31,3.75,405.99,2.98,13.71,3022,1.0904,0.0651,1544.63,26.42,0.752
2023-08-02 15:00:00,1982.6,3.71,401.27,1.71,12.13,3024,1.787,0.1281,1265.54,51.41,0.678
2023-08-02 16:00:00,1980.85,2.65,398.29,1.68,11.52,3039,0.4965,0.1557,1783.08,62.03,0.099
2023-08-02 17:00:00,1978.61,2.14,396.8,1.43,11.43,3023,0.4433,0.1488,1802.71,59.04,0.088
2023-08-02 18:00:00,1975.71,1.68,396.87,1.02,11.22,3021,0.0125,0.1704,1970.75,67.65,0
2023-08-02 19:00:00,1975.76,7.55,397.99,0.99,11.05,3020,3.4359,0.7054,608.28,280.73,0.204
2023-08-02 20:00:00,1976.02,1.03,398.26,0.84,11.19,3015,-0.1689,0.1268,2043.27,50.49,0.019
2023-08-02 21:00:00,1976.37,1.47,399.12,0.69,10.6,3033,-0.1494,0.2231,2035.99,89.03,0.005
2023-08-02 22:00:00,1985.5,2.66,398.69,0.68,10.81,3023,-0.8093,0.3975,2308.16,158.47,0.043
2023-08-02 23:00:00,1979.72,2.9,398.46,0.78,10.66,3041,0.5761,0.3836,1750.17,152.86,0.024
2023-08-03 00:00:00,1977.52,0.76,398.92,0.62,10.27,3034,-0.3518,0.1219,2117.87,48.61,0.083
2023-08-03 01:00:00,1989.55,22.09,404.68,7.88,11.05,3039,2.7776,0.0385,865.51,15.57,0.983
2023-08-03 02:00:00,2062,4.2,422.25,3.09,13.36,3036,-1.052,0.0893,2506.21,37.71,0.6
2023-08-03 03:00:00,2042.44,8.83,419.29,1.04,13.27,3033,2.0724,0.8541,1173.52,358.11,0.06
2023-08-03 04:00:00,2022.52,8.93,412.98,2.6,13.44,3026,2.4545,0.2499,1008.86,103.2,0.51
2023-08-03 05:00:00,2018.76,6.35,411.65,1.78,13.15,3029,1.4275,0.34,1431.12,139.95,0.16
2023-08-03 06:00:00,2049.86,16.14,414.95,1.95,12.93,3026,0.1481,0.8599,1988.42,356.84,0
2023-08-03 07:00:00,2155.97,35.87,419.17,2.22,12.82,3050,10.2362,1.3035,-2134.74,546.38,0.4
2023-08-03 08:00:00,2174.38,8.2,420.15,2.43,12.97,3032,2.2221,0.2639,1240.76,110.86,0.434
2023-08-03 09:00:00,2113.51,19.96,416.49,1.83,12.9,3035,8.6018,0.6929,-1469,288.58,0.625
2023-08-03 10:00:00,2100.63,49.86,415.04,2.02,12.88,2632,16.2187,2.0732,-4630.68,860.46,0.432
2023-08-03 11:00:00,2427.33,105.61,418.94,2.03,13.58,3026,18.1966,5.0787,-5195.87,2127.65,0.122
2023-08-03 12:00:00,2300.91,32.44,417.72,1.91,14.87,3039,-2.1103,1.75,3182.41,731.03,0.015
2023-08-03 13:00:00,2372.63,89.93,426.43,3.21,14.95,3039,24.7454,1.3633,-8179.63,581.38,0.781
2023-08-03 14:00:00,2464.08,69.38,424.08,4.78,16.36,3036,13.8009,0.4654,-3388.55,197.38,0.905
2023-08-03 15:00:00,2050.12,40.93,401.98,2.13,17.1,3030,16.2945,1.0602,-4500.02,426.19,0.718
2023-08-03 16:00:00,2001.13,13.8,398.27,1.6,16.98,3023,6.3153,0.6106,-514.05,243.17,0.536
2023-08-03 17:00:00,2019.01,20.77,400.95,2.24,16.11,3026,8.2886,0.4345,-1304.28,174.21,0.797
2023-08-03 18:00:00,2016.36,6.63,402.16,1.04,16.07,3020,-0.1138,0.6606,2062.12,265.65,0
2023-08-03 19:00:00,2003.28,2.76,400.13,1.17,16.41,3031,1.2374,0.2072,1508.16,82.9,0.278
2023-08-03 20:00:00,1990.26,5.29,399.79,1.27,16.71,3021,2.9807,0.3011,798.63,120.39,0.514
2023-08-03 21:00:00,1989.23,9.73,401.57,2.41,16.1,3023,3.0258,0.2783,774.16,111.78,0.561
2023-08-03 22:00:00,1999.07,18.61,404.35,1.28,15.78,3018,12.0188,0.8457,-2860.73,341.96,0.686
2023-08-03 23:00:00,2001.09,3.2,404.49,0.53,15.65,3018,0.5649,0.6307,1772.58,255.09,0.009
2023-08-04 00:00:00,1999.5,3.95,406.77,1.18,15.74,3026,2.8008,0.1931,860.24,78.55,0.694
2023-08-04 01:00:00,2008.4,6.27,407.47,1.25,15.72,3025,-4.1108,0.2958,3683.42,120.54,0.675
2023-08-04 02:00:00,2013.48,6.02,408.39,1.06,14.85,3022,0.7561,0.5853,1704.71,239.04,0.018
2023-08-04 03:00:00,1993.13,3.07,403.8,1.12,17.32,3018,1.9674,0.1994,1198.69,80.51,0.513
2023-08-04 04:00:00,1990.72,2.69,404.29,0.86,16.09,3022,-0.6552,0.3169,2255.62,128.13,0.044
2023-08-04 05:00:00,1993.04,2.96,406.94,1.27,15.71,3024,1.4886,0.1873,1387.26,76.24,0.406
2023-08-04 06:00:00,2007.51,4.42,409.56,1.25,16.16,3032,2.3454,0.2759,1046.95,112.99,0.438
2023-08-04 07:00:00,2050.61,21.26,415.57,3.1,16.87,3033,4.691,0.5204,101.18,216.26,0.467
2023-08-04 08:00:00,2100.19,5.2,416.44,2.72,17.36,3026,-1.549,0.1169,2745.27,48.7,0.655
2023-08-04 09:00:00,2104.37,7.72,413.18,2.25,17.79,3030,0.3902,0.3548,1943.14,146.61,0.013
2023-08-04 10:00:00,2083.08,10.19,412.56,1.82,18.34,2626,1.1806,0.6109,1596.03,252.04,0.044
2023-08-04 11:00:00,2089.12,3.95,412.9,1.36,19.03,3028,0.4488,0.299,1903.81,123.46,0.024
2023-08-04 12:00:00,2093.75,6.96,411.21,1.96,20.55,3036,2.3414,0.2784,1130.96,114.48,0.433
2023-08-04 13:00:00,2117.46,16.89,413.34,2.67,20.38,3023,5.4789,0.3279,-147.17,135.53,0.751
2023-08-04 14:00:00,2121.34,16.3,413.8,1.02,20.93,3028,8.6497,1.3873,-1457.92,574.09,0.296
2023-08-04 15:00:00,2103.64,10.73,411.88,1.41,20.49,3021,4.6082,0.6325,205.61,260.5,0.364
2023-08-04 16:00:00,2081.03,12,409.37,2.15,19.78,3018,3.4353,0.4583,674.72,187.63,0.378
2023-08-04 17:00:00,2047.2,4.25,404.5,1.74,19.49,3022,1.7971,0.1715,1320.25,69.39,0.543
2023-08-04 18:00:00,2067.89,5.61,407.39,1.21,20.03,3022,1.7673,0.447,1347.91,182.13,0.144
2023-08-04 19:00:00,2061.6,5.25,401.01,1.75,20.93,3041,0.3237,0.3101,1931.79,124.37,0.012
2023-08-04 20:00:00,2054.38,4.31,399.62,1.65,20.38,3021,2.003,0.1748,1253.94,69.85,0.587
2023-08-04 21:00:00,2049.54,11.66,401.73,2.87,19.68,3027,3.6949,0.1742,565.2,69.99,0.829
2023-08-04 22:00:00,2063.13,12.56,407.59,2.06,20.68,3035,4.6927,0.4053,150.43,165.21,0.592
2023-08-04 23:00:00,2041.49,2.61,403.45,1.04,21.02,3036,0.9182,0.2431,1671.04,98.08,0.134
2023-08-05 00:00:00,2056.15,10.11,408.54,2.4,20.74,3014,2.506,0.3522,1032.34,143.87,0.354
2023-08-05 01:00:00,2012.41,31.96,408.82,3.97,20.92,3022,6.7236,0.4616,-736.31,188.7,0.696
2023-08-05 02:00:00,1985.86,2.03,407.97,2.15,20.61,3034,-0.1307,0.0969,2039.17,39.55,0.019
2023-08-05 03:00:00,1997.24,10.27,412.32,2.11,21.11,3020,2.482,0.4342,973.88,179.04,0.261
2023-08-05 04:00:00,2022.72,5.08,416.34,3.11,21.24,3035,0.0885,0.1699,1985.88,70.73,0.003
2023-08-05 05:00:00,2064.95,14.71,417.24,1.39,21.56,3024,5.1027,0.9637,-64.1,402.11,0.232
2023-08-05 06:00:00,2040.95,18.61,414.95,2.19,20.92,3022,7.361,0.439,-1013.51,182.17,0.752
2023-08-05 07:00:00,2021.19,2.59,412.69,0.96,20.91,3013,0.9843,0.2613,1614.96,107.82,0.133
2023-08-05 08:00:00,2016.24,3.51,412,1.44,20.65,3025,1.5443,0.1958,1379.98,80.67,0.402
2023-08-05 09:00:00,2010.99,5.37,412.29,1.39,21.47,3039,1.3849,0.3751,1440,154.66,0.128
2023-08-05 10:00:00,2009.2,3.58,411.82,1.07,21.88,2636,2.3986,0.2621,1021.4,107.92,0.51
2023-08-05 11:00:00,2055.13,20.11,418.18,1.94,21.74,3035,7.1319,0.7812,-927.27,326.71,0.474
2023-08-05 12:00:00,2059.95,14.41,415.26,2,23.81,3030,5.2437,0.5125,-117.56,212.81,0.531
2023-08-05 13:00:00,2040.6,15.04,407.6,2.37,26.66,3029,3.6215,0.5431,564.49,221.38,0.324
2023-08-05 14:00:00,2012.54,11.96,404.75,2.98,25.55,3036,3.7008,0.1603,514.65,64.87,0.852
2023-08-05 15:00:00,2012.83,5.18,404.44,1.28,19.49,3033,2.863,0.296,854.91,119.7,0.503
2023-08-05 16:00:00,2004.64,1.69,400.52,1.31,18.86,3035,0.5652,0.121,1778.25,48.47,0.191
2023-08-05 17:00:00,2002.97,1.87,397.45,1.5,18.89,3034,0.196,0.1285,1925.06,51.07,0.025
2023-08-05 18:00:00,2001.48,1.53,397.04,1.37,18.76,3015,-0.5992,0.0974,2239.4,38.68,0.29
2023-08-05 19:00:00,1999.43,1.41,396.85,1.19,18.52,3027,0.0484,0.1234,1980.23,48.98,0.002
2023-08-05 20:00:00,1993.6,2.48,393.97,1.37,17.72,3033,1.0538,0.1538,1578.45,60.59,0.337
2023-08-05 21:00:00,1988.23,2.18,391.8,1.12,16.33,3025,-0.7916,0.1843,2298.38,72.23,0.166
2023-08-05 22:00:00,1997.79,4.41,390.83,1.04,16.87,3018,-1.8176,0.399,2708.15,155.96,0.183
2023-08-05 23:00:00,1993.32,4.77,392.39,1.07,16.31,3023,-2.9584,0.3476,3154.16,136.41,0.439
2023-08-06 00:00:00,1993.42,1.85,394.33,0.26,16.48,3043,2.6997,0.6992,928.85,275.73,0.139
2023-08-06 01:00:00,2002.97,10.87,396.28,1.24,16.93,3020,7.4249,0.4782,-939.35,189.49,0.722
2023-08-06 02:00:00,2014.59,4.92,398.71,2.3,18.52,3022,1.6537,0.1406,1355.25,56.08,0.599
2023-08-06 03:00:00,2023.09,5.19,406.72,2.72,19.18,3027,-0.3689,0.1942,2173.14,78.98,0.038
2023-08-06 04:00:00,2028.43,4.61,414.85,2.25,20.2,3022,1.5731,0.1373,1375.81,56.94,0.587
2023-08-06 05:00:00,2026.71,9.1,418.64,1.51,20.46,3024,4.1672,0.4519,282.15,189.2,0.479
2023-08-06 06:00:00,1999.99,3.04,414.02,1.13,20.07,3031,2.0516,0.1791,1150.58,74.16,0.586
2023-08-06 07:00:00,2001.28,1.65,413.51,1.21,17.88,3033,0.5577,0.1296,1770.69,53.58,0.167
2023-08-06 08:00:00,2003.94,1.85,412.72,1.3,16.78,3025,1.294,0.0612,1469.88,25.27,0.828
2023-08-06 09:00:00,2003.09,2.52,411.61,1.33,16.38,3029,1.8041,0.0602,1260.51,24.8,0.906
2023-08-06 10:00:00,2019.81,7.06,414.27,1.35,15.85,2627,3.4606,0.4389,586.21,181.82,0.436
2023-08-06 11:00:00,2018.73,4.47,418.01,1.17,17.19,3036,0.9938,0.3822,1603.31,159.77,0.068
2023-08-06 12:00:00,1998.68,4.13,408.1,2.47,17.85,3033,1.1637,0.125,1523.79,51.02,0.483
2023-08-06 13:00:00,2006.8,2.4,404.08,1.73,16.35,3031,0.6963,0.1244,1725.43,50.26,0.253
2023-08-06 14:00:00,2013.11,2.46,402.39,1.26,16.99,3029,0.2332,0.2019,1919.28,81.26,0.014
2023-08-06 15:00:00,2008.15,6.12,400,2.3,17.14,3003,2.2725,0.1425,1099.17,57,0.733
2023-08-06 16:00:00,1991.9,3.91,396.92,1.18,14.41,3032,1.772,0.2898,1288.55,115.03,0.288
2023-08-06 17:00:00,1992.61,1.71,395.83,0.92,15.05,3020,0.195,0.1907,1915.42,75.47,0.011
2023-08-06 18:00:00,1996.29,5.07,393.93,1.79,16.2,3040,1.5097,0.2494,1401.56,98.23,0.284
2023-08-06 19:00:00,1998.96,4.15,393.54,1.36,16.86,3035,2.127,0.228,1161.91,89.73,0.485
2023-08-06 20:00:00,2016.38,7.07,396.34,1.41,16.59,3026,3.797,0.3386,511.5,134.19,0.576
2023-08-06 21:00:00,2041.47,8.96,402.86,2.4,16.8,3034,2.8208,0.2529,905.08,101.88,0.573
2023-08-06 22:00:00,2035.46,4.35,404.56,0.89,17.18,3016,1.7055,0.4754,1345.46,192.35,0.122
2023-08-06 23:00:00,2020.28,1.54,403.76,0.76,16.9,3021,0.9295,0.1863,1644.98,75.2,0.212
2023-08-07 00:00:00,2021.42,4.81,407.71,2.24,16.43,3034,1.9927,0.0838,1208.99,34.16,0.859
2023-08-07 01:00:00,2031.55,2.3,412.59,0.98,16.56,3014,1.8307,0.1526,1276.21,62.96,0.608
2023-08-07 02:00:00,2028.85,7.72,412.83,2.24,17.5,3016,3.2093,0.1301,703.97,53.69,0.868
2023-08-07 03:00:00,2023.57,6.06,411.17,1.55,18.83,3014,3.3526,0.2088,645.06,85.84,0.736
2023-08-07 04:00:00,2024.64,3.71,410.49,1.25,20.64,3034,1.9563,0.2311,1221.61,94.85,0.436
2023-08-07 05:00:00,2035.17,3.33,410.82,1.2,21.71,3018,-0.4283,0.2846,2211.14,116.93,0.024
2023-08-07 06:00:00,2039.39,3.53,411.44,1.1,22.25,3018,1.5135,0.2924,1416.66,120.31,0.224
2023-08-07 07:00:00,2035.82,3.23,408.3,1.62,23,3041,1.2649,0.1604,1519.37,65.5,0.402
2023-08-07 08:00:00,2053.03,7.85,411.53,2.4,21.84,3027,2.6071,0.2055,980.11,84.56,0.635
2023-08-07 09:00:00,2020.21,6.61,406.04,1.34,21.3,3022,3.9711,0.3029,407.79,122.99,0.65
2023-08-07 10:00:00,2034.89,11.86,409.48,2.76,20.62,2651,3.232,0.3141,711.47,128.64,0.566
2023-08-07 11:00:00,2039,19.33,410.68,3.11,19.73,3016,4.4584,0.4508,207.99,185.12,0.514
2023-08-07 12:00:00,2058.82,11.67,414.33,1.56,19.94,3023,3.119,0.707,766.54,292.94,0.174
2023-08-07 13:00:00,2071.14,5.33,417.67,2.63,21.3,3012,0.7654,0.1948,1751.45,81.37,0.143
2023-08-07 14:00:00,2049.05,4.26,414.68,2.3,21.9,3034,1.0036,0.1621,1632.89,67.21,0.293
2023-08-07 15:00:00,2042.06,5.91,412.36,3.29,23.84,3031,1.6062,0.0832,1379.73,34.31,0.801
2023-08-07 16:00:00,2028.5,19.19,408.12,2.16,24.42,3027,7.0467,0.5611,-847.35,229.01,0.63
2023-08-07 17:00:00,1998.54,7.28,401.27,2.4,25.91,3043,2.4375,0.1871,1020.43,75.08,0.647
2023-08-07 18:00:00,2022.31,10.45,406.3,2.06,26.99,3012,4.5026,0.2401,192.87,97.56,0.792
2023-08-07 19:00:00,1995.05,9.36,399.94,3.01,26.23,3032,2.9045,0.1167,833.44,46.66,0.87
2023-08-07 20:00:00,1985.63,5.44,397.98,1.46,27.01,3036,3.2165,0.1982,705.56,78.87,0.74
2023-08-07 21:00:00,1984.8,6.7,402.78,1.45,26.92,3031,0.111,0.4794,1940.08,193.08,0.001
2023-08-07 22:00:00,1966.65,4.39,400.66,0.89,26.87,3018,4.396,0.2362,205.37,94.62,0.789
2023-08-07 23:00:00,1963.03,5.61,402.56,1.43,27.25,3028,2.8871,0.2744,800.79,110.48,0.545
2023-08-08 00:00:00,1957.78,4.74,402.34,1.05,25.78,3021,3.6908,0.2732,472.82,109.91,0.664
2023-08-08 01:00:00,1965.74,8.05,407.16,2.07,25.06,3018,3.0571,0.2484,720.99,101.15,0.62
2023-08-08 02:00:00,1971.18,5.89,411.34,2.07,23.32,3017,-1.866,0.2228,2738.74,91.65,0.431
2023-08-08 03:00:00,1974.96,12.18,419.38,4.66,21,3029,2.3343,0.1221,995.98,51.2,0.798
